09-feb-05;9450.80
08-feb-05;9479.20
07-feb-05;9461.70
04-feb-05;9422.50
03-feb-05;9310.40
02-feb-05;9307.00
01-feb-05;9257.00
31-Jan-05;9223.90
28-Jan-05;9139.40
27-Jan-05;9125.30
26-Jan-05;9058.10
25-Jan-05;9033.20
24-Jan-05;8967.10
21-Jan-05;8999.40
20-Jan-05;9017.70
19-Jan-05;9087.60
18-Jan-05;9096.90
17-Jan-05;9094.40
14-Jan-05;9025.10
13-Jan-05;9016.80
12-Jan-05;8945.70
11-Jan-05;8966.40
10-Jan-05;9028.50
7-Jan-05;9041.10
5-Jan-05;9024.40
4-Jan-05;9120.00
3-Jan-05;9124.10
30-Dec-04;9080.80
29-Dec-04;9100.70
28-Dec-04;9077.10
27-Dec-04;9050.70
23-Dec-04;9054.20
22-Dec-04;9025.00
21-Dec-04;8941.80
20-Dec-04;8894.50
17-Dec-04;8866.00
16-Dec-04;8898.80
15-Dec-04;8871.20
14-Dec-04;8893.80
13-Dec-04;8887.90
10-Dec-04;8827.20
9-Dec-04;8775.60
7-Dec-04;8818.40
3-Dec-04;8787.90
2-Dec-04;8811.40
1-Dec-04;8773.90
30-nov-04;8693.00
29-nov-04;8715.50
26-nov-04;8739.20
25-nov-04;8755.40
24-nov-04;8668.00
23-nov-04;8607.20
22-nov-04;8603.40
19-nov-04;8625.90
18-nov-04;8636.30
17-nov-04;8624.00
16-nov-04;8458.20
15-nov-04;8520.10
12-nov-04;8550.00
11-nov-04;8558.50
10-nov-04;8527.90
09-nov-04;8549.60
08-nov-04;8578.10
05-nov-04;8570.60
04-nov-04;8533.80
03-nov-04;8525.70
02-nov-04;8506.10
29-oct-04;8418.30
28-oct-04;8435.40
27-oct-04;8338.40
26-oct-04;8232.50
25-oct-04;8230.20
22-oct-04;8372.40
21-oct-04;8345.60
20-oct-04;8288.60
19-oct-04;8347.70
18-oct-04;8267.00
15-oct-04;8261.10
14-oct-04;8255.50
13-oct-04;8296.40
11-oct-04;8301.70
08-oct-04;8323.20
07-oct-04;8332.70
06-oct-04;8323.60
05-oct-04;8305.30
04-oct-04;8304.90
01-oct-04;8220.60
30-sep-04;8029.20
29-sep-04;8048.00
28-sep-04;7988.30
27-sep-04;7939.70
24-sep-04;7986.10
23-sep-04;7990.90
22-sep-04;8021.70
21-sep-04;8071.10
20-sep-04;8053.50
17-sep-04;8085.30
16-sep-04;8078.80
15-sep-04;8060.70
14-sep-04;8091.80
13-sep-04;8120.10
10-sep-04;8055.90
09-sep-04;8039.10
08-sep-04;8096.40
07-sep-04;8112.10
06-sep-04;8107.60
03-sep-04;8061.10
02-sep-04;7983.90
01-sep-04;7938.90
31-Aug-04;7869.50
30-Aug-04;7881.70
27-Aug-04;7882.30
26-Aug-04;7838.20
25-Aug-04;7784.10
24-Aug-04;7792.70
23-Aug-04;7788.90
20-Aug-04;7707.10
19-Aug-04;7734.50
18-Aug-04;7709.10
17-Aug-04;7670.70
13-Aug-04;7578.30
12-Aug-04;7624.20
11-Aug-04;7607.70
10-Aug-04;7654.70
9-Aug-04;7633.60
6-Aug-04;7681.00
5-Aug-04;7836.50
4-Aug-04;7812.30
3-Aug-04;7894.20
2-Aug-04;7869.00
30-jul-04;7919.30
29-jul-04;7872.80
28-jul-04;7809.10
27-jul-04;7842.30
26-jul-04;7740.90
23-jul-04;7848.80
22-jul-04;7925.20
21-jul-04;8031.40
20-jul-04;7990.00
19-jul-04;7981.40
16-jul-04;8010.90
15-jul-04;7983.10
14-jul-04;8029.60
13-jul-04;8076.50
12-jul-04;8053.60
09-jul-04;8047.50
08-jul-04;8085.00
07-jul-04;8063.80
06-jul-04;8022.80
05-jul-04;8060.30
02-jul-04;8034.60
01-jul-04;8085.30
30-jun-04;8078.30
29-jun-04;8131.20
28-jun-04;8184.40
25-jun-04;8120.50
24-jun-04;8162.60
23-jun-04;8107.20
22-jun-04;8056.50
21-jun-04;8129.30
18-jun-04;8109.20
17-jun-04;8102.90
16-jun-04;8069.30
15-jun-04;8028.60
14-jun-04;7965.20
11-jun-04;8062.30
10-jun-04;8097.70
09-jun-04;8075.20
08-jun-04;8103.70
07-jun-04;8109.00
04-jun-04;8010.70
03-jun-04;7901.90
02-jun-04;7908.70
01-jun-04;7848.40
31-may-04;7959.30
28-may-04;7951.60
27-may-04;7965.40
26-may-04;7926.10
25-may-04;7841.50
24-may-04;7883.90
21-may-04;7806.50
20-may-04;7817.20
19-may-04;7900.00
18-may-04;7724.90
17-may-04;7671.90
14-may-04;7779.70
13-may-04;7866.40
12-may-04;7829.00
11-may-04;7909.00
10-may-04;7815.10
07-may-04;8027.00
06-may-04;8119.30
05-may-04;8235.80
04-may-04;8151.60
03-may-04;8170.60
30-Apr-04;8109.50
29-Apr-04;8159.40
28-Apr-04;8232.70
27-Apr-04;8359.00
26-Apr-04;8362.90
23-Apr-04;8331.70
22-Apr-04;8293.60
21-Apr-04;8282.10
20-Apr-04;8375.20
19-Apr-04;8340.40
16-Apr-04;8387.90
15-Apr-04;8310.40
14-Apr-04;8352.00
13-Apr-04;8444.30
8-Apr-04;8390.10
7-Apr-04;8294.80
6-Apr-04;8281.80
5-Apr-04;8285.90
2-Apr-04;8269.70
1-Apr-04;8097.90
31-mar-04;8018.10
30-mar-04;8004.20
29-mar-04;8021.10
26-mar-04;7952.80
25-mar-04;7914.80
24-mar-04;7752.90
23-mar-04;7768.30
22-mar-04;7727.80
19-mar-04;7879.10
18-mar-04;7820.40
17-mar-04;7948.10
16-mar-04;7810.70
15-mar-04;7699.10
12-mar-04;8032.60
11-mar-04;8112.40
10-mar-04;8292.90
09-mar-04;8286.70
08-mar-04;8369.70
05-mar-04;8346.10
04-mar-04;8337.90
03-mar-04;8280.40
02-mar-04;8354.00
01-mar-04;8300.40
27-feb-04;8249.40
26-feb-04;8160.20
25-feb-04;8173.60
24-feb-04;8159.60
23-feb-04;8245.20
20-feb-04;8237.80
19-feb-04;8340.60
18-feb-04;8283.00
17-feb-04;8258.90
16-feb-04;8226.50
13-feb-04;8199.60
12-feb-04;8242.30
11-feb-04;8197.20
10-feb-04;8171.90
09-feb-04;8135.20
06-feb-04;8024.90
05-feb-04;7949.10
04-feb-04;7888.80
03-feb-04;7960.30
02-feb-04;7958.60
30-Jan-04;7929.90
29-Jan-04;8013.10
28-Jan-04;8116.40
27-Jan-04;8061.10
26-Jan-04;8031.40
23-Jan-04;8114.50
22-Jan-04;8101.30
21-Jan-04;8051.90
20-Jan-04;7987.90
19-Jan-04;8016.30
16-Jan-04;7979.30
15-Jan-04;7957.30
14-Jan-04;7978.10
13-Jan-04;7946.10
12-Jan-04;7934.60
9-Jan-04;7924.60
8-Jan-04;7943.40
7-Jan-04;7913.70
5-Jan-04;7911.40
2-Jan-04;7879.20
30-Dec-03;7737.20
29-Dec-03;7760.40
23-Dec-03;7696.50
22-Dec-03;7619.10
19-Dec-03;7617.60
18-Dec-03;7585.50
17-Dec-03;7506.30
16-Dec-03;7487.00
15-Dec-03;7471.80
12-Dec-03;7434.40
11-Dec-03;7432.20
10-Dec-03;7358.80
9-Dec-03;7391.00
5-Dec-03;7348.10
4-Dec-03;7367.10
3-Dec-03;7384.30
2-Dec-03;7348.70
1-Dec-03;7372.30
28-nov-03;7252.50
27-nov-03;7249.90
26-nov-03;7227.40
25-nov-03;7251.90
24-nov-03;7243.80
21-nov-03;7145.00
20-nov-03;7111.60
19-nov-03;7131.50
18-nov-03;7127.30
17-nov-03;7134.00
14-nov-03;7293.80
13-nov-03;7258.80
12-nov-03;7246.70
11-nov-03;7191.40
10-nov-03;7222.90
07-nov-03;7267.80
06-nov-03;7228.10
05-nov-03;7196.10
04-nov-03;7199.70
03-nov-03;7215.30
