0.0049131
0.01935
0.02243
-0.0091599
-0.029652
0.018486
0.050251
-0.042333
-0.097165
0.13095
0.46404
0.46404
0.13095
-0.097165
-0.042333
0.050251
0.018486
-0.029652
-0.0091599
0.02243
0.01935
0.0049131
